"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HLA-DQB1_5",2.28585148187282,0.76570162924458,1.50749786028176,0.507928833213378,0.611503253191517,0.758224527855104
"CYP1B1-AS1",10.3731686887831,0.245205770023943,0.483117001847454,0.507549453002625,0.611769346763422,0.758236966019625
"SUPT3H",110.911130745984,-0.132317608702623,0.260670904028756,-0.507604058057919,0.611731044153725,0.758236966019625
"KIAA0087",3.84796618941633,-0.445718967715285,0.877935465536343,-0.507689898873136,0.611670833427378,0.758236966019625
"LOC101927069",12.4942163586119,0.258161900098727,0.50861172105818,0.507581499619423,0.611746867597783,0.758236966019625
"AGAP7",9.19240459948787,0.250780344297967,0.493987992513523,0.507664858455243,0.611688397082589,0.758236966019625
"ASMTL_1",21.4365177353071,-0.58185335400242,1.14626903753961,-0.507606273001431,0.611729490508317,0.758236966019625
"HLA-H_7",2.46249571823213,-0.837196121320662,1.64867201140829,-0.507800287460166,0.611593408184925,0.758236966019625
"PYCR2",1087.26958893634,-0.0922935353421723,0.182028679356494,-0.507027440227812,0.612135565177539,0.758645500448432
"TEKT2",2.8686875686385,0.51077564243052,1.00759920661731,0.506923426572836,0.612208547612145,0.758678410765366
"FOXH1",1.32914798790786,0.771596951407456,1.52223195326584,0.506885267880529,0.612235323083379,0.758678410765366
"C5orf42",319.586954192431,0.133934038900721,0.26431746128593,0.506716575776413,0.61235369840204,0.758779738192102
"MIR4426",23.3393444493749,-0.359754642513361,0.710168330305545,-0.506576577920025,0.612451945958599,0.758820384626323
"LOC101927585",9.13184629350675,-0.302545624471087,0.597290441497962,-0.50653016263298,0.612484520770738,0.758820384626323
"EFCAB11",73.0445268775271,0.108264255295027,0.213744133664026,0.506513341157716,0.612496326475445,0.758820384626323
"ZNF718",157.020258841925,-0.141532385241246,0.27950905199401,-0.506360649973794,0.612603493319184,0.7588704988094
"HCG27",2.28323843008488,-0.969459943488384,1.91459918819392,-0.506351381253273,0.612609998870016,0.7588704988094
"RNVU1-3",1.54851707160595,0.691577659417231,1.36677005084288,0.505994156801094,0.612860751648921,0.759135751175979
"FBXL22",21.0818729240117,-0.206794421466382,0.408788911816261,-0.505870916477623,0.612947270392524,0.75919755128152
"LOC101927094",1.53613014888103,0.723064974577903,1.4295392910886,0.505802798905433,0.612995093473993,0.759211418351394
"AC159540.1_1",9.97836336721689,-0.373165131081233,0.7379911569428,-0.505649867983658,0.61310246718893,0.759253670683005
"GIT1",1048.85257135205,0.0653983348860429,0.129329800140562,0.505671042675122,0.6130875998161,0.759253670683005
"LYG1",18.2665869259477,-0.250385206119606,0.49535848925416,-0.505462632722012,0.613233937492129,0.759280392828197
"DHRS4L2",122.301340086584,0.156290215933948,0.309172131552645,0.505511978550806,0.613199287303184,0.759280392828197
"RBBP6",1712.44894365293,-0.0941645169064342,0.186269689786958,-0.505527855949795,0.61318813852285,0.759280392828197
"MKRN3",12.5694630020076,-0.259135950681608,0.512934691121172,-0.505202621634324,0.613416529169431,0.759461104803725
"TPI1P2",12.0573365421911,-0.27204537650084,0.538553483943469,-0.505140872005567,0.613459896107875,0.75946943358562
"C14orf183",4.92931364376955,-0.413352380286004,0.818523961164043,-0.504997287676423,0.613560741016767,0.759548915420183
"SKP1P2",23.0334989882343,0.185690810151696,0.367861493387003,0.504784581941396,0.613710146041182,0.759688498485615
"NOP9",723.83172038263,0.091962039546838,0.182265421583703,0.504550115692711,0.613874854291321,0.75984700703156
"MUTYH",281.066815112735,-0.111815783345307,0.221704312144893,-0.504346452549966,0.614017939737616,0.759933356513094
"LGALS3",859.510560703913,-0.201660746279982,0.399808784282225,-0.504392985366798,0.613985246376196,0.759933356513094
"MICAL1",2615.02094736531,-0.113390260399638,0.224889443829996,-0.504204459171301,0.614117707210424,0.760011453523056
"ZBED3-AS1",8.87898164883429,0.287361093445851,0.570170428099607,0.503991577401924,0.614267295708517,0.760105814903357
"TRIP11",887.850735354496,-0.11541807471079,0.228990576686644,-0.504029800618086,0.614240435704411,0.760105814903357
"ZNF271",442.148886195209,0.0851590455785102,0.169007212554339,0.503878173549132,0.614346989272822,0.760159049286477
"RRAGA",947.112229009758,0.0836588915014996,0.166049647987112,0.50381854171707,0.614388896847479,0.76016552580759
"C14orf93",177.466949296507,-0.0776264449188191,0.1541319016069,-0.503636457537509,0.614516868279873,0.760278479509682
"LSM14B",706.38013593599,0.0918983113986579,0.182498975999836,0.5035552166536,0.614573969351296,0.760303744357724
"MKLN1",1403.42476870162,-0.0879017102657254,0.174592040581864,-0.503469172894565,0.614634448724905,0.760333185316891
"LOC102723328",13.1569853125328,-0.271683589088736,0.54000765767694,-0.50311062301874,0.614886498366021,0.76055420325402
"HLA-L_1",6.04253022753977,-1.55820948299848,3.09707096522538,-0.503123596615774,0.61487737752945,0.76055420325402
"IGLV10-67",1.51948250574543,0.745128026915501,1.4816756543475,0.502895505321399,0.615037741380785,0.760695883008587
"TM4SF19-AS1",1.3379211515828,-0.709745814374397,1.41172542447856,-0.502750607212836,0.615139624261938,0.76077649950486
"RPS4Y1",1122.2869663474,1.23533896578748,2.45771135213446,0.502637937817482,0.615218851147612,0.760829088156298
"PCBP1",5048.88678537327,0.0702933765033206,0.139905409457917,0.502435015026812,0.615361553749298,0.760916094487754
"DSE",1107.30674273011,0.191664205862518,0.381471794811321,0.502433491727262,0.615362625043333,0.760916094487754
"CPSF7",2175.40507944609,-0.0862592715602729,0.171738658570951,-0.50227055619301,0.615477217788403,0.761012393839061
"CATSPER3",10.5473551137142,0.248167532003464,0.494972060090256,0.501376849348248,0.616105929557776,0.761744330919987
"CDC42SE1",4504.92065675043,-0.109660916006741,0.218831421993529,-0.501120520114264,0.616286306035899,0.761921898575218
"GRIK3",23.337021592654,-0.187567244404172,0.374461996293832,-0.500897944946575,0.616442948889647,0.762008799448789
"TRGV5",14.0693026358992,0.22821880160611,0.45568981030359,0.500820506506533,0.616497452228538,0.762008799448789
"STYXL1",262.044965237249,-0.121397560617324,0.242385054249513,-0.500845899897591,0.616479579417097,0.762008799448789
"ZNF780A",493.863650452592,-0.133142689495301,0.265853788180311,-0.500811707091415,0.616503645636636,0.762008799448789
"LPP",1953.63991679129,-0.169510966026019,0.338517693587234,-0.500744774164475,0.616550756812463,0.762021590078632
"STK40",1344.96380788861,0.096073548178889,0.192013443853839,0.500348029026656,0.616830040871514,0.762321314523297
"TSGA10",56.478242687289,-0.184822952627207,0.369522644523104,-0.500166783731845,0.616957644810948,0.762433557600985
"FAM180B",2.4547629068633,-0.533019661377833,1.06678906704331,-0.499648597688707,0.617322532324401,0.762839003816632
"JOSD1",1065.05327616421,-0.0812314812474633,0.162605210019931,-0.499562598501651,0.617383098926076,0.762868368079863
"LOC101928576",8.76650083013306,0.378105439612503,0.757237033114227,0.499322435482982,0.617552252186245,0.763031895762785
"NXPH4",12.416302508735,-0.319347342226832,0.639729469936787,-0.499191231972458,0.617644670909153,0.763100598355184
"NTAN1_1",33.9054187489084,0.27062644892223,0.54227901530255,0.49905388422829,0.617741424067056,0.763174647637497
"RBM44",24.5726413626293,0.207749402383854,0.416378118759486,0.498944091977746,0.617818770820246,0.763224714319212
"TRDJ2",2.64824419322349,0.539279303569814,1.08107409218011,0.49883658064758,0.617894514810304,0.763272795172108
"UBE2E2",391.871765282634,-0.098003750994979,0.196556664277686,-0.4986030433266,0.618059060752888,0.763324217867129
"IRGM",4.6854575049572,-0.449095714907119,0.900494198101769,-0.498721386382952,0.617975676097153,0.763324217867129
"SLC25A41",3.0769958775344,-0.555231917057662,1.11358031821217,-0.498600691819943,0.618060717677084,0.763324217867129
"PRKY",150.381060127534,0.811225406622997,1.62710943651249,0.498568435791115,0.618083446192681,0.763324217867129
"AC074289.1",233.822402258686,0.214182273143102,0.430078856278048,0.498006981781574,0.618479121198338,0.763767365159318
"MIR4517",11.7716531786515,-0.331191816141493,0.665127972208381,-0.497936983527934,0.618528459016674,0.763782789139618
"KLC4",317.423243059974,0.103487081778653,0.207967532325954,0.497611721508789,0.618757740414648,0.763974889404028
"SNORA71B",3.26402102846017,0.518265523742005,1.04145902670843,0.497634098366789,0.618741965489445,0.763974889404028
"LOC101929787",1.55648667077116,0.666642503276459,1.34013074409341,0.497445869527781,0.618874665905921,0.76407374321865
"ADAMTSL3",145.478795303935,0.165910073999062,0.333666516352712,0.497233213007451,0.619024602668106,0.764124992106167
"CERS3",3.00131304416953,-0.487111789721117,0.979475792448521,-0.497318865332466,0.618964210267002,0.764124992106167
"LOC101927522",1.53780630153619,0.703673048163316,1.4151858276561,0.497230140672603,0.619026768981414,0.764124992106167
"PNISR",5381.62954723349,-0.147984263872083,0.297716552491637,-0.497064280214114,0.619143722642284,0.764164138985078
"LYZ",13579.9544598024,-0.159199285143512,0.320293602623477,-0.497041726214743,0.619159626953358,0.764164138985078
"LOC101928710",3.67569998567291,-0.705278830117365,1.4189912380734,-0.497028319269214,0.619169081158548,0.764164138985078
"MGARP",13.9551347800479,-0.32305796875593,0.650065180905121,-0.49696242506962,0.61921554883155,0.764175988103142
"TECR",813.146854226318,0.0917208325721203,0.184622196659306,0.496802845117144,0.619328088698989,0.764269370872932
"ZNF548",565.945702019742,-0.144738853435189,0.291381080197457,-0.496733876259588,0.619376730064353,0.764283894557323
"IGKV1-39",512.830488070835,-0.342224791404773,0.689113115823624,-0.496616279020822,0.619459671199066,0.764340006490059
"RPL39",3557.40743311199,-0.193030545401467,0.388731802896834,-0.496564839724976,0.619495952770793,0.764340006490059
"VIPR1",213.595761742135,-0.197481838600122,0.397931647182101,-0.496270754031662,0.61970339741493,0.764518691720546
"PPP2R2D",550.953990044216,0.0663339218107007,0.133669037043693,0.49625495386054,0.619714543529941,0.764518691720546
"IGKV2-24",438.908985611334,-0.424576878638522,0.855732462332941,-0.496156097059844,0.619784283319985,0.764559223034973
"LOC100507530",2.21903464661756,0.573561351746489,1.15636818668932,0.496002361833035,0.619892744591201,0.764602011894461
"MBTPS2",302.515497581744,-0.107461263148107,0.216647272625532,-0.496019459861146,0.619880681404698,0.764602011894461
"RP11-465B22.5",3.08004180657529,0.501218953913548,1.01118096986555,0.495676806477274,0.620122453457492,0.764751366502869
"NDUFA2",457.270335802156,0.131033982823862,0.264307686006057,0.495763043458598,0.620061601826141,0.764751366502869
"VPS28",1352.47614900906,0.15581562852686,0.31438425739808,0.495621599555996,0.62016141063039,0.764751366502869
